id,0,1,2
8819,8,3.997,8.626
8820,8,4.192,10.415
8821,8,6.61,12.214
8822,8,5.547,8.718
8823,8,2.582,7.646
8824,8,5.735,10.564
8825,8,4.993,7.489
8826,8,2.604,8.145
8827,8,1.156,8.235
8828,8,2.906,6.936
8829,8,6.188,11.333
8830,8,6.785,9.032
8831,8,3.021,9.093
8832,8,3.452,7.45
8833,8,3.424,10.774
8834,8,5.232,7.985
8835,8,5.199,9.267
8836,8,1.318,6.139
8837,8,3.479,8.286
8838,8,2.309,10.191
8839,8,5.751,10.67
8840,8,3.86,9.47
8841,8,6.222,6.506
8842,8,7.248,10.956
8843,8,5.508,9.008
8844,8,2.475,8.386
8845,8,7.197,9.322
8846,8,6.275,7.244
8847,8,5.057,7.329
8848,8,3.907,9.707
8849,8,0.92,10.427
8850,8,3.072,10.591
8851,8,6.013,9.921
8852,8,3.962,11.035
8853,8,5.492,8.376
8854,8,5.494,8.199
8855,8,3.12,10.599
8856,8,5.474,11.735
8857,8,3.891,9.382
8858,8,5.817,8.465
8859,8,3.545,10.643
8860,8,3.298,9.97
8861,8,2.578,10.846
8862,8,5.426,8.366
8863,8,3.756,9.22
8864,8,4.983,8.741
8865,8,6.515,12.345
8866,8,4.158,7.756
8867,8,5.636,7.299
8868,8,5.884,10.349
8869,8,2.58,8.181
8870,8,4.479,6.625
8871,8,4.432,9.37
8872,8,6.193,7.766
8873,8,3.158,10.084
8874,8,4.369,6.968
8875,8,3.079,10.2
8876,8,4.03,10.105
8877,8,4.303,8.491
8878,8,3.068,10.154
8879,8,4.467,9.275
8880,8,5.271,6.658
8881,8,2.496,9.491
8882,8,2.701,9.949
8883,8,2.905,8.624
8884,8,4.134,10.182
8885,8,6.453,9.088
8886,8,2.373,9.877
8887,8,4.017,5.996
8888,8,5.222,7.333
8889,8,6.144,10.122
8890,8,3.716,9.998
8891,8,4.553,9.147
8892,8,4.819,9.016
8893,8,2.502,9.46
8894,8,3.478,8.522
8895,8,4.213,9.502
8896,8,6.203,9.851
8897,8,3.379,7.866
8898,8,3.249,6.949
8899,8,3.817,9.993
8900,8,5.092,7.55
8901,8,3.787,10.255
8902,8,0.632,10.103
8903,8,6.615,9.156
8904,8,3.895,7.891
8905,8,1.452,7.426
8906,8,3.359,10.749
8907,8,1.025,10.564
8908,8,2.075,8.98
8909,8,2.756,7.075
8910,8,2.538,10.205
8911,8,5.077,7.564
8912,8,3.224,9.587
8913,8,1.588,9.036
8914,8,2.595,8.438
8915,8,5.804,8.481
8916,8,4.452,8.141
8917,8,3.936,9.972
8918,8,6.015,10.296
8919,8,1.523,9.55
8920,8,1.54,9.053
8921,8,3.284,7.095
8922,8,2.539,10.603
8923,8,5.503,8.939
8924,8,3.997,8.333
8925,8,3.51,8.981
8926,8,2.838,9.411
8927,8,4.714,9.656
8928,8,-0.429,9.444
8929,8,5.392,10.249
8930,8,3.837,9.218
8931,8,6.433,7.343
8932,8,3.284,9.385
8933,8,2.783,7.713
8934,8,5.296,8.582
8935,8,3.013,10.488
8936,8,3.981,5.467
8937,8,2.697,7.951
8938,8,3.277,7.456
8939,8,3.204,7.033
8940,8,4.811,11.165
8941,8,7.257,10.91
8942,8,6.193,8.372
8943,8,3.083,6.895
8944,8,2.915,10.448
8945,8,5.814,9.177
8946,8,4.351,8.454
8947,8,3.563,10.361
8948,8,5.25,8.606
8949,8,4.757,9.615
8950,8,5.278,8.938
8951,8,4.223,8.351
8952,8,3.076,8.757
8953,8,3.896,7.824
8954,8,5.124,7.941
8955,8,7.113,10.148
8956,8,4.062,8.458
8957,8,5.343,9.13
8958,8,3.81,9.147
8959,8,-0.147,9.166
8960,8,2.659,9.615
8961,8,5.511,10.294
8962,8,5.731,6.189
8963,8,2.892,10.223
8964,8,5.688,10.037
8965,8,4.254,8.446
8966,8,3.297,12.238
8967,8,4.502,9.939
8968,8,4.042,9.735
8969,8,5.572,11.351
8970,8,4.169,10.663
8971,8,4.853,7.431
8972,8,4.813,8.362
8973,8,5.452,10.038
8974,8,1.991,9.482
8975,8,4.614,8.419
8976,8,1.193,8.261
8977,8,4.993,5.075
8978,8,3.232,11.521
8979,8,4.824,8.22
8980,8,2.598,6.567
8981,8,4.038,10.455
8982,8,4.104,10.276
8983,8,5.048,11.188
8984,8,4.528,9.004
8985,8,2.513,9.463
8986,8,2.538,10.387
8987,8,2.504,9.493
8988,8,4.548,10.194
8989,8,1.886,10.312
8990,8,5.478,8.677
8991,8,4.488,9.328
8992,8,2.542,12.42
8993,8,3.323,9.247
8994,8,2.763,7.316
8995,8,7.661,7.778
8996,8,2.25,9.17
8997,8,3.647,8.986
8998,8,3.91,9.501
8999,8,5.843,8.66
9000,9,44.091,61.976
9001,9,44.867,58.646
9002,9,43.629,59.48
9003,9,45.932,57.297
9004,9,44.083,59.973
9005,9,44.777,58.784
9006,9,44.145,59.346
9007,9,43.303,59.067
9008,9,43.254,59.006
9009,9,38.35,57.833
9010,9,43.942,59.853
9011,9,44.799,58.282
9012,9,43.265,60.875
9013,9,43.748,60.152
9014,9,42.694,60.837
9015,9,42.772,56.998
9016,9,44.789,57.516
9017,9,43.757,58.601
9018,9,41.294,57.82
9019,9,45.561,59.292
9020,9,45.5,56.447
9021,9,42.976,61.027
9022,9,44.626,57.013
9023,9,43.919,58.271
9024,9,43.449,58.293
9025,9,43.783,57.687
9026,9,44.784,58.856
9027,9,44.85,59.34
9028,9,42.262,55.316
9029,9,42.84,58.888
9030,9,41.635,62.088
9031,9,43.754,61.268
9032,9,44.756,61.037
9033,9,45.389,61.437
9034,9,43.87,59.418
9035,9,43.252,61.056
9036,9,46.744,57.487
9037,9,44.203,58.331
9038,9,47.701,61.008
9039,9,45.42,58.938
9040,9,45.096,58.467
9041,9,44.863,56.789
9042,9,43.054,60.113
9043,9,43.309,59.33
9044,9,41.916,60.672
9045,9,44.93,59.316
9046,9,43.717,59.836
9047,9,46.16,57.553
9048,9,43.624,57.08
9049,9,43.544,58.207
9050,9,45.725,58.198
9051,9,41.892,59.591
9052,9,42.913,63.504
9053,9,44.242,56.642
9054,9,45.407,58.276
9055,9,43.06,58.856
9056,9,41.377,58.483
9057,9,45.907,57.515
9058,9,44.37,57.74
9059,9,44.033,56.757
9060,9,45.374,60.294
9061,9,43.573,55.138
9062,9,45.584,59.973
9063,9,41.93,62.905
9064,9,44.803,60.283
9065,9,44.705,56.912
9066,9,46.522,59.419
9067,9,42.24,60.044
9068,9,42.876,59.158
9069,9,45.062,59.539
9070,9,45.54,58.025
9071,9,44.769,57.894
9072,9,44.218,60.744
9073,9,43.963,57.524
9074,9,44.113,59.238
9075,9,44.103,60.777
9076,9,42.779,59.223
9077,9,43.695,58.812
9078,9,43.743,58.41
9079,9,45.636,59.122
9080,9,43.256,59.39
9081,9,40.922,57.692
9082,9,44.903,57.262
9083,9,44.354,60.633
9084,9,44.234,60.187
9085,9,43.368,59.622
9086,9,45.342,60.972
9087,9,43.632,60.583
9088,9,43.67,59.248
9089,9,47.115,56.025
9090,9,44.878,58.536
9091,9,44.822,58.055
9092,9,43.566,60.139
9093,9,47.485,58.328
9094,9,45.356,58.812
9095,9,44.275,56.689
9096,9,44.374,61.601
9097,9,42.472,57.674
9098,9,44.465,58.788
9099,9,41.167,59.1
9100,9,43.398,59.861
9101,9,44.732,61.105
9102,9,44.826,59.499
9103,9,47.082,59.564
9104,9,43.477,59.456
9105,9,44.631,56.784
9106,9,44.139,60.422
9107,9,44.174,60.131
9108,9,44.609,57.453
9109,9,44.717,59.237
9110,9,44.573,60.345
9111,9,40.92,61.525
9112,9,43.624,59.267
9113,9,44.517,59.498
9114,9,40.772,59.076
9115,9,45.845,60.936
9116,9,46.011,57.295
9117,9,44.032,59.12
9118,9,42.192,59.233
9119,9,44.76,55.825
9120,9,42.587,59.367
9121,9,45.112,62.979
9122,9,44.479,60.892
9123,9,43.876,58.209
9124,9,44.883,56.504
9125,9,43.937,58.981
9126,9,43.649,59.879
9127,9,42.602,57.831
9128,9,42.497,58.034
9129,9,43.701,61.088
9130,9,43.19,59.059
9131,9,45.788,57.285
9132,9,45.956,59.973
9133,9,41.879,62.084
9134,9,43.465,61.171
9135,9,43.158,59.274
9136,9,46.196,60.372
9137,9,43.905,60.098
9138,9,44.626,58.385
9139,9,45.367,56.914
9140,9,46.022,59.139
9141,9,44.622,58.36
9142,9,42.135,56.371
9143,9,43.168,58.194
9144,9,41.885,61.853
9145,9,44.561,59.732
9146,9,44.548,59.703
9147,9,42.327,59.12
9148,9,40.951,60.154
9149,9,44.895,58.867
9150,9,44.033,58.768
9151,9,43.979,58.024
9152,9,42.522,59.539
9153,9,43.238,58.467
9154,9,44.439,59.032
9155,9,42.89,57.225
9156,9,43.627,61.55
9157,9,41.528,57.879
9158,9,44.711,59.668
9159,9,41.426,59.137
9160,9,45.563,58.313
9161,9,41.22,60.992
9162,9,44.038,59.314
9163,9,42.078,58.518
9164,9,44.943,59.814
9165,9,44.976,59.403
9166,9,45.536,59.155
9167,9,43.404,59.212
9168,9,41.428,63.396
9169,9,43.841,57.467
9170,9,45.766,58.652
9171,9,42.208,57.105
9172,9,44.548,58.06
9173,9,45.435,57.946
9174,9,45.231,57.87
9175,9,45.039,57.981
9176,9,45.243,61.459
9177,9,43.94,62.66
9178,9,43.932,58.875
9179,9,44.783,58.465
9180,9,43.383,60.044
9181,9,45.397,59.457
9182,9,42.444,59.315
9183,9,40.325,56.014
9184,9,44.489,57.605
9185,9,40.949,58.529
9186,9,43.69,57.414
9187,9,46.649,56.856
9188,9,44.503,58.588
9189,9,43.309,56.345
9190,9,43.236,57.235
9191,9,46.046,61.041
9192,9,42.153,60.398
9193,9,42.297,61.818
9194,9,44.261,57.621
9195,9,45.973,56.259
9196,9,42.115,59.044
9197,9,44.413,59.352
9198,9,45.256,57.306
9199,9,44.636,59.318
9200,9,40.149,63.396
9201,9,43.288,58.797
9202,9,43.888,56.837
9203,9,45.611,56.655
9204,9,45.964,58.181
9205,9,43.845,58.132
9206,9,42.279,58.507
9207,9,42.769,58.282
9208,9,44.401,56.968
9209,9,43.811,58.882
9210,9,43.578,60.458
9211,9,45.464,60.261
9212,9,43.219,59.149
9213,9,43.359,59.499
9214,9,48.275,59.205
9215,9,42.726,60.862
9216,9,44.989,58.935
9217,9,44.255,57.55
9218,9,42.954,59.969
9219,9,42.826,58.523
9220,9,43.682,59.741
9221,9,45.225,57.041
9222,9,45.645,60.579
9223,9,43.263,59.502
9224,9,46.22,60.289
9225,9,44.946,57.478
9226,9,42.696,60.937
9227,9,43.452,59.187
9228,9,44.588,59.881
9229,9,43.654,60.967
9230,9,44.605,57.729
9231,9,46.887,59.229
9232,9,43.28,59.509
9233,9,44.499,60.711
9234,9,42.859,59.763
9235,9,42.991,58.571
9236,9,46.126,59.098
9237,9,44.397,58.373
9238,9,43.549,59.414
9239,9,43.492,60.699
9240,9,47.45,58.734
9241,9,44.713,60.089
9242,9,45.655,57.668
9243,9,43.55,58.139
9244,9,46.012,58.0
9245,9,43.526,60.085
9246,9,45.526,60.593
9247,9,47.644,58.206
9248,9,43.629,59.954
9249,9,42.484,60.802
9250,9,41.035,59.427
9251,9,43.666,59.134
9252,9,41.57,60.507
9253,9,43.914,60.303
9254,9,44.641,61.329
9255,9,46.166,60.924
9256,9,44.008,58.249
9257,9,42.015,58.189
9258,9,43.451,58.056
9259,9,45.864,57.926
9260,9,44.4,58.718
9261,9,43.518,59.869
9262,9,41.112,61.204
9263,9,44.545,56.871
9264,9,44.232,57.521
9265,9,44.136,60.324
9266,9,45.832,58.974
9267,9,44.84,60.312
9268,9,46.328,58.0
9269,9,42.532,58.132
9270,9,39.931,58.882
9271,9,44.965,59.986
9272,9,43.898,59.66
9273,9,44.612,59.985
9274,9,44.018,60.032
9275,9,42.927,58.344
9276,9,45.836,57.354
9277,9,45.257,57.398
9278,9,45.813,61.039
9279,9,43.147,59.948
9280,9,44.87,57.7
9281,9,45.47,58.022
9282,9,43.583,55.691
9283,9,44.324,59.439
9284,9,45.228,60.414
9285,9,44.511,57.814
9286,9,42.337,56.923
9287,9,42.016,60.586
9288,9,42.521,58.624
9289,9,45.292,58.391
9290,9,41.969,58.201
9291,9,43.464,58.286
9292,9,45.368,59.091
9293,9,44.954,59.305
9294,9,45.862,59.39
9295,9,45.597,58.605
9296,9,41.65,55.691
9297,9,44.406,58.771
9298,9,42.049,59.263
9299,9,45.647,59.783
9300,9,41.715,58.671
9301,9,44.431,60.496
9302,9,43.75,58.554
9303,9,45.566,57.24
9304,9,43.751,60.304
9305,9,41.733,58.617
9306,9,39.891,59.767
9307,9,43.637,60.009
9308,9,43.962,57.562
9309,9,46.773,61.235
9310,9,45.307,61.197
9311,9,45.603,58.442
9312,9,44.448,56.237
9313,9,46.784,59.617
9314,9,44.879,59.109
9315,9,43.229,60.591
9316,9,44.449,61.006
9317,9,44.261,60.9
9318,9,43.317,58.068
9319,9,44.578,60.817
9320,9,40.775,58.357
9321,9,47.149,57.435
9322,9,43.367,58.926
9323,9,43.852,60.367
9324,9,42.626,57.589
9325,9,43.743,57.816
9326,9,44.938,61.724
9327,9,43.748,58.044
9328,9,47.125,59.88
9329,9,43.734,59.838
9330,9,41.173,60.157
9331,9,42.832,59.342
9332,9,42.21,60.455
9333,9,45.562,57.713
9334,9,44.624,56.64
9335,9,44.603,60.996
9336,9,44.689,56.985
9337,9,42.531,59.079
9338,9,44.779,58.766
9339,9,44.538,59.753
9340,9,43.044,55.614
9341,9,40.726,59.819
9342,9,42.377,57.956
9343,9,41.654,59.334
9344,9,47.279,60.647
9345,9,44.857,59.343
9346,9,42.875,61.284
9347,9,42.872,58.487
9348,9,42.131,60.404
9349,9,43.118,59.091
9350,9,44.027,59.752
9351,9,43.866,59.182
9352,9,45.386,59.446
9353,9,44.519,58.321
9354,9,43.59,59.867
9355,9,45.699,58.346
9356,9,45.384,58.067
9357,9,43.683,60.416
9358,9,43.951,58.225
9359,9,43.075,59.589
9360,9,41.952,55.45
9361,9,44.271,59.73
9362,9,44.576,61.827
9363,9,44.201,59.245
9364,9,45.266,57.488
9365,9,46.293,59.983
9366,9,44.619,58.95
9367,9,44.296,58.314
9368,9,44.532,59.747
9369,9,42.606,56.907
9370,9,45.083,58.905
9371,9,47.199,58.56
9372,9,44.496,58.545
9373,9,41.545,58.422
9374,9,44.328,59.562
9375,9,42.233,57.459
9376,9,45.159,57.089
9377,9,42.241,60.083
9378,9,43.74,58.391
9379,9,43.47,58.645
9380,9,42.938,59.375
9381,9,41.63,58.605
9382,9,44.339,60.234
9383,9,43.325,58.902
9384,9,43.849,60.794
9385,9,43.395,59.759
9386,9,42.254,60.49
9387,9,42.761,60.515
9388,9,44.077,60.965
9389,9,44.853,58.782
9390,9,44.902,61.296
9391,9,45.654,60.106
9392,9,45.648,61.621
9393,9,40.888,57.147
9394,9,42.557,60.142
9395,9,44.601,58.507
9396,9,45.264,58.466
9397,9,41.454,58.488
9398,9,43.786,59.502
9399,9,42.245,58.239
9400,9,44.024,59.564
9401,9,42.428,58.988
9402,9,43.545,58.515
9403,9,41.405,60.235
9404,9,45.545,58.349
9405,9,45.288,59.169
9406,9,41.766,62.818
9407,9,44.902,58.967
9408,9,42.162,57.633
9409,9,44.126,60.704
9410,9,45.051,58.694
9411,9,44.497,59.491
9412,9,43.654,58.01
9413,9,43.88,54.882
9414,9,44.912,58.458
9415,9,43.588,60.164
9416,9,43.834,58.852
9417,9,43.392,57.866
9418,9,45.986,58.26
9419,9,46.53,56.273
9420,9,40.409,57.551
9421,9,44.663,60.255
9422,9,45.932,57.736
9423,9,42.025,55.997
9424,9,41.745,58.134
9425,9,43.645,57.867
9426,9,44.238,60.243
9427,9,44.71,62.399
9428,9,42.973,58.091
9429,9,45.01,57.838
9430,9,39.186,60.403
9431,9,44.677,58.219
9432,9,45.036,59.523
9433,9,44.19,56.794
9434,9,46.464,61.114
9435,9,44.006,61.722
9436,9,45.121,58.714
9437,9,42.499,58.661
9438,9,44.872,59.131
9439,9,44.445,58.793
9440,9,44.333,58.776
9441,9,43.128,59.055
9442,9,44.025,57.662
9443,9,43.671,54.652
9444,9,44.115,59.6
9445,9,42.751,58.011
9446,9,45.123,57.29
9447,9,45.361,60.148
9448,9,43.737,58.292
9449,9,41.884,58.944
9450,9,43.385,60.053
9451,9,43.637,59.466
9452,9,45.132,59.316
9453,9,44.89,60.656
9454,9,43.958,58.771
9455,9,43.963,59.861
9456,9,45.513,58.681
9457,9,42.09,58.459
9458,9,42.737,55.988
9459,9,44.39,55.834
9460,9,45.359,59.47
9461,9,44.522,60.175
9462,9,41.436,60.413
9463,9,45.156,59.839
9464,9,43.7,58.312
9465,9,41.921,58.261
9466,9,45.101,56.093
9467,9,45.367,60.067
9468,9,45.737,56.881
9469,9,43.729,60.013
9470,9,41.572,60.22
9471,9,46.878,58.675
9472,9,44.825,58.372
9473,9,41.903,60.109
9474,9,43.241,60.286
9475,9,43.314,59.849
9476,9,44.731,58.412
9477,9,45.207,59.944
9478,9,43.767,60.148
9479,9,43.538,58.815
9480,9,44.118,59.3
9481,9,46.556,57.96
9482,9,44.544,59.398
9483,9,45.03,57.939
9484,9,45.807,59.167
9485,9,44.093,58.954
9486,9,44.837,58.748
9487,9,43.495,57.243
9488,9,43.714,58.335
9489,9,44.314,62.04
9490,9,45.389,57.119
9491,9,44.292,57.135
9492,9,45.625,54.474
9493,9,46.029,55.899
9494,9,43.793,59.101
9495,9,42.751,56.379
9496,9,42.433,60.606
9497,9,46.656,61.032
9498,9,44.139,60.231
9499,9,46.295,58.511
9500,9,46.823,58.694
9501,9,44.171,56.356
9502,9,40.897,59.345
9503,9,40.473,61.134
9504,9,44.673,57.312
9505,9,44.266,60.127
9506,9,44.989,60.601
9507,9,42.409,60.476
9508,9,44.498,58.751
9509,9,43.278,55.445
9510,9,43.972,60.521
9511,9,43.171,59.544
9512,9,43.941,58.145
9513,9,44.836,60.063
9514,9,45.375,57.081
9515,9,42.635,57.933
9516,9,46.005,58.138
9517,9,45.68,57.707
9518,9,45.583,59.017
9519,9,44.755,58.189
9520,9,42.902,58.605
9521,9,44.592,57.664
9522,9,41.469,60.977
9523,9,45.217,57.948
9524,9,44.327,59.423
9525,9,42.254,56.142
9526,9,44.055,58.505
9527,9,42.786,59.643
9528,9,45.364,59.177
9529,9,43.742,59.785
9530,9,43.369,59.884
9531,9,45.489,58.558
9532,9,43.406,60.874
9533,9,45.558,58.623
9534,9,44.374,58.234
9535,9,44.912,61.936
9536,9,44.139,58.782
9537,9,44.141,57.609
9538,9,42.934,56.403
9539,9,45.022,57.554
9540,9,42.951,58.572
9541,9,44.505,60.154
9542,9,42.455,57.494
9543,9,42.648,60.129
9544,9,45.264,59.875
9545,9,45.185,58.793
9546,9,43.756,57.889
9547,9,42.028,59.326
9548,9,45.602,60.436
9549,9,44.77,56.841
9550,9,44.568,57.888
9551,9,46.734,60.421
9552,9,42.779,60.728
9553,9,43.689,62.362
9554,9,43.309,57.759
9555,9,44.602,59.229
9556,9,45.014,60.771
9557,9,44.313,57.799
9558,9,43.186,60.583
9559,9,46.033,61.468
9560,9,42.979,57.029
9561,9,43.666,57.692
9562,9,43.317,57.975
9563,9,46.183,57.756
9564,9,44.29,60.048
9565,9,43.904,59.749
9566,9,40.865,58.555
9567,9,45.988,59.987
9568,9,45.544,58.742
9569,9,42.492,58.442
9570,9,45.58,57.491
9571,9,46.622,60.689
9572,9,43.597,60.076
9573,9,40.59,57.873
9574,9,45.593,58.528
9575,9,41.944,57.991
9576,9,43.361,56.62
9577,9,43.099,61.513
9578,9,42.195,56.273
9579,9,45.758,58.363
9580,9,44.459,59.187
9581,9,43.836,60.872
9582,9,42.826,56.872
9583,9,42.952,60.4
9584,9,43.597,57.835
9585,9,42.271,59.363
9586,9,43.115,58.667
9587,9,43.505,56.199
9588,9,43.326,58.98
9589,9,44.872,57.797
9590,9,45.591,59.457
9591,9,43.147,57.671
9592,9,41.744,61.699
9593,9,45.27,60.514
9594,9,42.816,62.092
9595,9,43.463,62.34
9596,9,43.034,57.77
9597,9,46.527,59.624
9598,9,42.295,57.558
9599,9,42.886,59.815
9600,9,42.462,57.183
9601,9,42.062,59.557
9602,9,44.723,58.425
9603,9,43.951,57.963
9604,9,41.481,59.943
9605,9,42.489,61.821
9606,9,44.386,58.962
9607,9,44.159,60.009
9608,9,44.268,58.79
9609,9,43.916,61.493
9610,9,45.561,60.438
9611,9,45.425,57.319
9612,9,44.795,57.042
9613,9,47.647,59.139
9614,9,42.651,58.853
9615,9,41.872,60.946
9616,9,42.907,61.454
9617,9,42.832,60.201
9618,9,43.388,57.628
9619,9,45.115,58.534
9620,9,42.309,60.961
9621,9,42.482,59.92
9622,9,43.706,62.177
9623,9,43.389,59.029
9624,9,43.87,58.629
9625,9,41.911,60.973
9626,9,45.297,55.963
9627,9,45.343,59.443
9628,9,44.276,59.11
9629,9,43.586,59.321
9630,9,43.805,55.087
9631,9,46.666,58.76
9632,9,45.124,60.19
9633,9,43.251,59.592
9634,9,46.146,58.384
9635,9,42.655,56.837
9636,9,44.775,58.781
9637,9,45.407,58.165
9638,9,43.974,60.083
9639,9,43.62,61.207
9640,9,45.091,58.977
9641,9,41.392,60.109
9642,9,43.919,60.13
9643,9,45.131,58.828
9644,9,44.403,60.9
9645,9,43.229,58.634
9646,9,43.479,60.499
9647,9,44.744,59.588
9648,9,43.097,57.484
9649,9,42.483,61.247
9650,9,42.38,56.943
9651,9,45.242,60.931
9652,9,42.872,58.91
9653,9,42.621,58.917
9654,9,43.596,60.641
9655,9,42.623,57.114
9656,9,41.535,56.528
9657,9,44.734,62.232
9658,9,43.626,60.816
9659,9,44.443,60.481
9660,9,43.871,57.456
9661,9,47.005,58.478
9662,9,46.427,57.952
9663,9,43.715,60.152
9664,9,43.538,58.382
9665,9,43.28,57.333
9666,9,43.465,61.505
9667,9,43.937,57.587
9668,9,43.661,60.101
9669,9,43.597,59.329
9670,9,43.602,59.19
9671,9,43.818,59.252
9672,9,41.37,59.949
9673,9,43.588,59.171
9674,9,44.618,59.898
9675,9,42.304,57.319
9676,9,45.381,57.805
9677,9,45.739,58.01
9678,9,40.596,61.252
9679,9,43.707,58.664
9680,9,45.842,58.731
9681,9,43.471,59.598
9682,9,42.388,60.66
9683,9,44.679,61.859
9684,9,44.254,60.855
9685,9,43.465,58.881
9686,9,42.692,58.326
9687,9,45.535,61.148
9688,9,46.554,59.4
9689,9,43.977,59.599
9690,9,44.117,54.952
9691,9,44.34,59.27
9692,9,45.213,58.733
9693,9,44.87,59.114
9694,9,41.899,57.998
9695,9,45.95,59.572
9696,9,43.211,57.742
9697,9,44.339,59.896
9698,9,43.396,58.07
9699,9,44.589,58.527
9700,9,41.792,58.363
9701,9,44.012,59.124
9702,9,45.166,60.23
9703,9,45.523,58.324
9704,9,44.543,61.613
9705,9,46.18,57.9
9706,9,46.077,56.759
9707,9,41.252,59.393
9708,9,44.225,58.174
9709,9,45.324,59.154
9710,9,44.21,60.14
9711,9,45.59,58.771
9712,9,46.002,57.876
9713,9,44.198,59.627
9714,9,43.93,60.395
9715,9,42.69,59.411
9716,9,44.996,58.509
9717,9,45.008,58.14
9718,9,42.43,60.104
9719,9,44.44,59.557
9720,9,45.808,58.001
9721,9,41.125,60.283
9722,9,43.311,60.949
9723,9,45.487,58.771
9724,9,44.399,59.069
9725,9,43.235,56.735
9726,9,42.709,60.532
9727,9,46.238,60.09
9728,9,44.63,57.796
9729,9,45.601,56.709
9730,9,45.249,58.804
9731,9,44.895,58.798
9732,9,45.641,58.017
9733,9,41.479,57.73
9734,9,43.053,56.072
9735,9,43.7,58.652
9736,9,44.754,55.574
9737,9,43.565,59.455
9738,9,43.287,60.505
9739,9,41.355,60.24
9740,9,42.992,59.418
9741,9,42.68,60.051
9742,9,42.609,54.728
9743,9,43.574,60.507
9744,9,42.573,58.129
9745,9,43.053,59.75
9746,9,44.069,58.343
9747,9,43.986,56.981
9748,9,44.205,56.472
9749,9,45.501,59.81
9750,9,44.839,58.197
9751,9,46.693,56.936
9752,9,42.7,59.142
9753,9,42.268,57.448
9754,9,43.438,57.835
9755,9,45.044,59.727
9756,9,46.017,57.571
9757,9,44.939,57.07
9758,9,44.569,58.494
9759,9,44.591,62.731
9760,9,44.662,61.908
9761,9,42.647,60.113
9762,9,46.648,59.736
9763,9,45.872,59.532
9764,9,44.149,58.818
9765,9,45.844,59.849
9766,9,41.338,58.354
9767,9,42.497,58.547
9768,9,46.279,57.691
9769,9,44.852,57.663
9770,9,42.856,58.033
9771,9,46.052,58.707
9772,9,46.765,60.202
9773,9,43.23,60.201
9774,9,46.056,59.231
9775,9,42.744,58.845
9776,9,45.602,58.022
9777,9,43.534,57.025
9778,9,46.967,59.471
9779,9,45.231,59.64
9780,9,45.895,60.882
9781,9,46.217,58.053
9782,9,39.882,59.879
9783,9,43.646,59.044
9784,9,43.651,58.06
9785,9,43.326,59.357
9786,9,45.402,59.577
9787,9,41.972,59.333
9788,9,43.567,59.695
9789,9,44.369,59.009
9790,9,44.783,59.558
9791,9,45.24,61.852
9792,9,43.982,57.614
9793,9,45.901,58.461
9794,9,42.007,58.226
9795,9,47.3,61.221
9796,9,44.904,62.615
9797,9,43.927,57.621
9798,9,45.126,56.063
9799,9,44.457,58.16
9800,9,43.171,57.523
9801,9,43.675,61.333
9802,9,45.325,59.217
9803,9,43.978,59.876
9804,9,40.915,58.062
9805,9,44.92,59.005
9806,9,43.655,59.85
9807,9,42.217,57.622
9808,9,44.01,59.484
9809,9,42.685,58.855
9810,9,42.681,59.226
9811,9,44.734,55.369
9812,9,44.822,60.391
9813,9,45.536,61.579
9814,9,41.426,58.641
9815,9,43.292,56.653
9816,9,44.229,58.329
9817,9,45.13,58.156
9818,9,45.144,56.235
9819,9,41.276,58.863
9820,9,45.173,59.577
9821,9,44.053,57.778
9822,9,44.213,58.664
9823,9,45.853,55.947
9824,9,43.698,60.453
9825,9,44.828,59.476
9826,9,43.289,58.942
9827,9,43.406,59.972
9828,9,44.363,58.621
9829,9,43.596,57.533
9830,9,44.681,57.816
9831,9,44.05,58.402
9832,9,44.375,56.088
9833,9,44.888,56.933
9834,9,42.86,57.743
9835,9,46.126,56.758
9836,9,44.938,57.234
9837,9,44.582,57.708
9838,9,44.109,57.281
9839,9,46.152,59.708
9840,9,42.924,60.439
9841,9,44.419,56.657
9842,9,43.339,59.795
9843,9,45.198,60.566
9844,9,41.727,59.29
9845,9,43.063,62.102
9846,9,45.187,62.925
9847,9,43.373,59.596
9848,9,42.084,59.334
9849,9,44.752,56.711
9850,9,43.267,58.377
9851,9,44.629,59.857
9852,9,44.2,59.52
9853,9,45.966,59.578
9854,9,45.403,59.219
9855,9,44.576,59.466
9856,9,44.851,57.314
9857,9,43.336,55.033
9858,9,44.6,60.442
9859,9,43.307,58.956
9860,9,43.88,57.849
9861,9,45.539,56.931
9862,9,43.791,59.602
9863,9,46.891,58.496
9864,9,43.548,59.353
9865,9,42.576,58.867
9866,9,42.738,57.837
9867,9,41.882,58.068
9868,9,44.541,55.905
9869,9,45.183,61.525
9870,9,46.74,59.818
9871,9,44.409,57.788
9872,9,43.33,59.256
9873,9,44.581,58.148
9874,9,44.481,57.938
9875,9,42.948,58.073
9876,9,47.574,57.632
9877,9,44.546,60.006
9878,9,43.823,58.053
9879,9,42.483,60.126
9880,9,44.279,61.892
9881,9,42.986,58.509
9882,9,44.909,61.21
9883,9,45.933,57.702
9884,9,42.097,54.915
9885,9,45.619,57.294
9886,9,43.33,58.995
9887,9,43.174,59.515
9888,9,45.454,59.23
9889,9,44.205,60.487
9890,9,46.701,58.197
9891,9,44.302,57.519
9892,9,43.887,59.464
9893,9,43.369,56.818
9894,9,42.421,59.754
